Date,ConfirmedCases,ConfirmedDeaths,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
2019-03-03,0,0,0,0,0,0
2019-03-04,0,0,0,0,0,0
2019-03-05,0,0,0,0,0,0
2019-03-06,0,0,0,0,0,0
2019-03-07,0,0,0,0,0,0
2019-03-08,0,0,0,0,0,0
2019-03-09,0,0,0,0,0,0
2019-03-10,0,0,0,0,0,0
2019-03-11,0,0,0,0,0,0
2019-03-12,0,0,0,0,0,0
2019-03-13,0,0,0,0,0,0
2019-03-14,0,0,0,0,0,0
2019-03-15,0,0,0,0,0,0
2019-03-16,0,0,0,0,0,0
2019-03-17,0,0,0,0,0,0
2019-03-18,0,0,0,0,0,0
2019-03-19,0,0,0,0,0,0
2019-03-20,0,0,0,0,0,0
2019-03-21,0,0,0,0,0,0
2019-03-22,0,0,0,0,0,0
2019-03-23,0,0,0,0,0,0
2019-03-24,0,0,0,0,0,0
2019-03-25,0,0,0,0,0,0
2019-03-26,0,0,0,0,0,0
2019-03-27,0,0,0,0,0,0
2019-03-28,0,0,0,0,0,0
2019-03-29,0,0,0,0,0,0
2019-03-30,0,0,0,0,0,0
2019-03-31,0,0,0,0,0,0
2019-04-01,0,0,0,0,0,0
2019-04-02,0,0,0,0,0,0
2019-04-03,0,0,0,0,0,0
2019-04-04,0,0,0,0,0,0
2019-04-05,0,0,0,0,0,0
2019-04-06,0,0,0,0,0,0
2019-04-07,0,0,0,0,0,0
2019-04-08,0,0,0,0,0,0
2019-04-09,0,0,0,0,0,0
2019-04-10,0,0,0,0,0,0
2019-04-11,0,0,0,0,0,0
2019-04-12,0,0,0,0,0,0
2019-04-13,0,0,0,0,0,0
2019-04-14,0,0,0,0,0,0
2019-04-15,0,0,0,0,0,0
2019-04-16,0,0,0,0,0,0
2019-04-17,0,0,0,0,0,0
2019-04-18,0,0,0,0,0,0
2019-04-19,0,0,0,0,0,0
2019-04-20,0,0,0,0,0,0
2019-04-21,0,0,0,0,0,0
2019-04-22,0,0,0,0,0,0
2019-04-23,0,0,0,0,0,0
2019-04-24,0,0,0,0,0,0
2019-04-25,0,0,0,0,0,0
2019-04-26,0,0,0,0,0,0
2019-04-27,0,0,0,0,0,0
2019-04-28,0,0,0,0,0,0
2019-04-29,0,0,0,0,0,0
2019-04-30,0,0,0,0,0,0
2019-05-01,0,0,0,0,0,0
2019-05-02,0,0,0,0,0,0
2019-05-03,0,0,0,0,0,0
2019-05-04,0,0,0,0,0,0
2019-05-05,0,0,0,0,0,0
2019-05-06,0,0,0,0,0,0
2019-05-07,0,0,0,0,0,0
2019-05-08,0,0,0,0,0,0
2019-05-09,0,0,0,0,0,0
2019-05-10,0,0,0,0,0,0
2019-05-11,0,0,0,0,0,0
2019-05-12,0,0,0,0,0,0
2019-05-13,0,0,0,0,0,0
2019-05-14,0,0,0,0,0,0
2019-05-15,0,0,0,0,0,0
2019-05-16,0,0,0,0,0,0
2019-05-17,0,0,0,0,0,0
2019-05-18,0,0,0,0,0,0
2019-05-19,0,0,0,0,0,0
2019-05-20,0,0,0,0,0,0
2019-05-21,0,0,0,0,0,0
2019-05-22,0,0,0,0,0,0
2019-05-23,0,0,0,0,0,0
2019-05-24,0,0,0,0,0,0
2019-05-25,0,0,0,0,0,0
2019-05-26,0,0,0,0,0,0
2019-05-27,0,0,0,0,0,0
2019-05-28,0,0,0,0,0,0
2019-05-29,0,0,0,0,0,0
2019-05-30,0,0,0,0,0,0
2019-05-31,0,0,0,0,0,0
2019-06-01,0,0,0,0,0,0
2019-06-02,0,0,0,0,0,0
2019-06-03,0,0,0,0,0,0
2019-06-04,0,0,0,0,0,0
2019-06-05,0,0,0,0,0,0
2019-06-06,0,0,0,0,0,0
2019-06-07,0,0,0,0,0,0
2019-06-08,0,0,0,0,0,0
2019-06-09,0,0,0,0,0,0
2019-06-10,0,0,0,0,0,0
2019-06-11,0,0,0,0,0,0
2019-06-12,0,0,0,0,0,0
2019-06-13,0,0,0,0,0,0
2019-06-14,0,0,0,0,0,0
2019-06-15,0,0,0,0,0,0
2019-06-16,0,0,0,0,0,0
2019-06-17,0,0,0,0,0,0
2019-06-18,0,0,0,0,0,0
2019-06-19,0,0,0,0,0,0
2019-06-20,0,0,0,0,0,0
2019-06-21,0,0,0,0,0,0
2019-06-22,0,0,0,0,0,0
2019-06-23,0,0,0,0,0,0
2019-06-24,0,0,0,0,0,0
2019-06-25,0,0,0,0,0,0
2019-06-26,0,0,0,0,0,0
2019-06-27,0,0,0,0,0,0
2019-06-28,0,0,0,0,0,0
2019-06-29,0,0,0,0,0,0
2019-06-30,0,0,0,0,0,0
2019-07-01,0,0,0,0,0,0
2019-07-02,0,0,0,0,0,0
2019-07-03,0,0,0,0,0,0
2019-07-04,0,0,0,0,0,0
2019-07-05,0,0,0,0,0,0
2019-07-06,0,0,0,0,0,0
2019-07-07,0,0,0,0,0,0
2019-07-08,0,0,0,0,0,0
2019-07-09,0,0,0,0,0,0
2019-07-10,0,0,0,0,0,0
2019-07-11,0,0,0,0,0,0
2019-07-12,0,0,0,0,0,0
2019-07-13,0,0,0,0,0,0
2019-07-14,0,0,0,0,0,0
2019-07-15,0,0,0,0,0,0
2019-07-16,0,0,0,0,0,0
2019-07-17,0,0,0,0,0,0
2019-07-18,0,0,0,0,0,0
2019-07-19,0,0,0,0,0,0
2019-07-20,0,0,0,0,0,0
2019-07-21,0,0,0,0,0,0
2019-07-22,0,0,0,0,0,0
2019-07-23,0,0,0,0,0,0
2019-07-24,0,0,0,0,0,0
2019-07-25,0,0,0,0,0,0
2019-07-26,0,0,0,0,0,0
2019-07-27,0,0,0,0,0,0
2019-07-28,0,0,0,0,0,0
2019-07-29,0,0,0,0,0,0
2019-07-30,0,0,0,0,0,0
2019-07-31,0,0,0,0,0,0
2019-08-01,0,0,0,0,0,0
2019-08-02,0,0,0,0,0,0
2019-08-03,0,0,0,0,0,0
2019-08-04,0,0,0,0,0,0
2019-08-05,0,0,0,0,0,0
2019-08-06,0,0,0,0,0,0
2019-08-07,0,0,0,0,0,0
2019-08-08,0,0,0,0,0,0
2019-08-09,0,0,0,0,0,0
2019-08-10,0,0,0,0,0,0
2019-08-11,0,0,0,0,0,0
2019-08-12,0,0,0,0,0,0
2019-08-13,0,0,0,0,0,0
2019-08-14,0,0,0,0,0,0
2019-08-15,0,0,0,0,0,0
2019-08-16,0,0,0,0,0,0
2019-08-17,0,0,0,0,0,0
2019-08-18,0,0,0,0,0,0
2019-08-19,0,0,0,0,0,0
2019-08-20,0,0,0,0,0,0
2019-08-21,0,0,0,0,0,0
2019-08-22,0,0,0,0,0,0
2019-08-23,0,0,0,0,0,0
2019-08-24,0,0,0,0,0,0
2019-08-25,0,0,0,0,0,0
2019-08-26,0,0,0,0,0,0
2019-08-27,0,0,0,0,0,0
2019-08-28,0,0,0,0,0,0
2019-08-29,0,0,0,0,0,0
2019-08-30,0,0,0,0,0,0
2019-08-31,0,0,0,0,0,0
2019-09-01,0,0,0,0,0,0
2019-09-02,0,0,0,0,0,0
2019-09-03,0,0,0,0,0,0
2019-09-04,0,0,0,0,0,0
2019-09-05,0,0,0,0,0,0
2019-09-06,0,0,0,0,0,0
2019-09-07,0,0,0,0,0,0
2019-09-08,0,0,0,0,0,0
2019-09-09,0,0,0,0,0,0
2019-09-10,0,0,0,0,0,0
2019-09-11,0,0,0,0,0,0
2019-09-12,0,0,0,0,0,0
2019-09-13,0,0,0,0,0,0
2019-09-14,0,0,0,0,0,0
2019-09-15,0,0,0,0,0,0
2019-09-16,0,0,0,0,0,0
2019-09-17,0,0,0,0,0,0
2019-09-18,0,0,0,0,0,0
2019-09-19,0,0,0,0,0,0
2019-09-20,0,0,0,0,0,0
2019-09-21,0,0,0,0,0,0
2019-09-22,0,0,0,0,0,0
2019-09-23,0,0,0,0,0,0
2019-09-24,0,0,0,0,0,0
2019-09-25,0,0,0,0,0,0
2019-09-26,0,0,0,0,0,0
2019-09-27,0,0,0,0,0,0
2019-09-28,0,0,0,0,0,0
2019-09-29,0,0,0,0,0,0
2019-09-30,0,0,0,0,0,0
2019-10-01,0,0,0,0,0,0
2019-10-02,0,0,0,0,0,0
2019-10-03,0,0,0,0,0,0
2019-10-04,0,0,0,0,0,0
2019-10-05,0,0,0,0,0,0
2019-10-06,0,0,0,0,0,0
2019-10-07,0,0,0,0,0,0
2019-10-08,0,0,0,0,0,0
2019-10-09,0,0,0,0,0,0
2019-10-10,0,0,0,0,0,0
2019-10-11,0,0,0,0,0,0
2019-10-12,0,0,0,0,0,0
2019-10-13,0,0,0,0,0,0
2019-10-14,0,0,0,0,0,0
2019-10-15,0,0,0,0,0,0
2019-10-16,0,0,0,0,0,0
2019-10-17,0,0,0,0,0,0
2019-10-18,0,0,0,0,0,0
2019-10-19,0,0,0,0,0,0
2019-10-20,0,0,0,0,0,0
2019-10-21,0,0,0,0,0,0
2019-10-22,0,0,0,0,0,0
2019-10-23,0,0,0,0,0,0
2019-10-24,0,0,0,0,0,0
2019-10-25,0,0,0,0,0,0
2019-10-26,0,0,0,0,0,0
2019-10-27,0,0,0,0,0,0
2019-10-28,0,0,0,0,0,0
2019-10-29,0,0,0,0,0,0
2019-10-30,0,0,0,0,0,0
2019-10-31,0,0,0,0,0,0
2019-11-01,0,0,0,0,0,0
2019-11-02,0,0,0,0,0,0
2019-11-03,0,0,0,0,0,0
2019-11-04,0,0,0,0,0,0
2019-11-05,0,0,0,0,0,0
2019-11-06,0,0,0,0,0,0
2019-11-07,0,0,0,0,0,0
2019-11-08,0,0,0,0,0,0
2019-11-09,0,0,0,0,0,0
2019-11-10,0,0,0,0,0,0
2019-11-11,0,0,0,0,0,0
2019-11-12,0,0,0,0,0,0
2019-11-13,0,0,0,0,0,0
2019-11-14,0,0,0,0,0,0
2019-11-15,0,0,0,0,0,0
2019-11-16,0,0,0,0,0,0
2019-11-17,0,0,0,0,0,0
2019-11-18,0,0,0,0,0,0
2019-11-19,0,0,0,0,0,0
2019-11-20,0,0,0,0,0,0
2019-11-21,0,0,0,0,0,0
2019-11-22,0,0,0,0,0,0
2019-11-23,0,0,0,0,0,0
2019-11-24,0,0,0,0,0,0
2019-11-25,0,0,0,0,0,0
2019-11-26,0,0,0,0,0,0
2019-11-27,0,0,0,0,0,0
2019-11-28,0,0,0,0,0,0
2019-11-29,0,0,0,0,0,0
2019-11-30,0,0,0,0,0,0
2019-12-01,0,0,0,0,0,0
2019-12-02,0,0,0,0,0,0
2019-12-03,0,0,0,0,0,0
2019-12-04,0,0,0,0,0,0
2019-12-05,0,0,0,0,0,0
2019-12-06,0,0,0,0,0,0
2019-12-07,0,0,0,0,0,0
2019-12-08,0,0,0,0,0,0
2019-12-09,0,0,0,0,0,0
2019-12-10,0,0,0,0,0,0
2019-12-11,0,0,0,0,0,0
2019-12-12,0,0,0,0,0,0
2019-12-13,0,0,0,0,0,0
2019-12-14,0,0,0,0,0,0
2019-12-15,0,0,0,0,0,0
2019-12-16,0,0,0,0,0,0
2019-12-17,0,0,0,0,0,0
2019-12-18,0,0,0,0,0,0
2019-12-19,0,0,0,0,0,0
2019-12-20,0,0,0,0,0,0
2019-12-21,0,0,0,0,0,0
2019-12-22,0,0,0,0,0,0
2019-12-23,0,0,0,0,0,0
2019-12-24,0,0,0,0,0,0
2019-12-25,0,0,0,0,0,0
2019-12-26,0,0,0,0,0,0
2019-12-27,0,0,0,0,0,0
2019-12-28,0,0,0,0,0,0
2019-12-29,0,0,0,0,0,0
2019-12-30,0,0,0,0,0,0
2019-12-31,0,0,0,0,0,0
2020-01-01,0,0,0,0,0,0
2020-01-02,0,0,0,0,0,0
2020-01-03,0,0,0,0,0,0
2020-01-04,0,0,0,0,0,0
2020-01-05,0,0,0,0,0,0
2020-01-06,0,0,0,0,0,0
2020-01-07,0,0,0,0,0,0
2020-01-08,0,0,0,0,0,0
2020-01-09,0,0,0,0,0,0
2020-01-10,0,0,0,0,0,0
2020-01-11,0,0,0,0,0,0
2020-01-12,0,0,0,0,0,0
2020-01-13,0,0,0,0,0,0
2020-01-14,0,0,0,0,0,0
2020-01-15,0,0,0,0,0,0
2020-01-16,0,0,0,0,0,0
2020-01-17,0,0,0,0,0,0
2020-01-18,0,0,0,0,0,0
2020-01-19,0,0,0,0,0,0
2020-01-20,0,0,0,0,0,0
2020-01-21,0,0,0,0,0,0
2020-01-22,0,0,2.78,3.12,3.57,0
2020-01-23,0,0,2.78,3.12,3.57,0
2020-01-24,2,0,5.56,4.69,5.36,0
2020-01-25,3,0,5.56,11.98,13.69,0
2020-01-26,3,0,5.56,11.98,13.69,0
2020-01-27,3,0,5.56,11.98,13.69,0
2020-01-28,4,0,5.56,11.98,13.69,0
2020-01-29,5,0,5.56,11.98,13.69,0
2020-01-30,5,0,5.56,11.98,13.69,0
2020-01-31,5,0,5.56,11.98,13.69,0
2020-02-01,6,0,5.56,11.98,13.69,0
2020-02-02,6,0,5.56,11.98,13.69,0
2020-02-03,6,0,5.56,11.98,13.69,0
2020-02-04,6,0,5.56,11.98,13.69,0
2020-02-05,6,0,5.56,11.98,13.69,0
2020-02-06,6,0,5.56,11.98,13.69,0
2020-02-07,6,0,5.56,11.98,13.69,0
2020-02-08,11,0,5.56,11.98,13.69,0
2020-02-09,11,0,5.56,11.98,13.69,0
2020-02-10,11,0,5.56,11.98,13.69,0
2020-02-11,11,0,5.56,11.98,13.69,0
2020-02-12,11,0,5.56,11.98,13.69,0
2020-02-13,11,0,5.56,11.98,13.69,0
2020-02-14,11,0,5.56,11.98,13.69,0
2020-02-15,12,1,5.56,11.98,13.69,0
2020-02-16,12,1,5.56,11.98,13.69,0
2020-02-17,12,1,5.56,11.98,13.69,0
2020-02-18,12,1,5.56,11.98,13.69,0
2020-02-19,12,1,5.56,11.98,13.69,0
2020-02-20,12,1,5.56,11.98,13.69,0
2020-02-21,12,1,5.56,11.98,13.69,0
2020-02-22,12,1,5.56,11.98,13.69,0
2020-02-23,12,1,5.56,11.98,13.69,0
2020-02-24,12,1,5.56,11.98,13.69,0
2020-02-25,14,1,13.89,16.67,19.05,0
2020-02-26,18,2,13.89,16.67,19.05,0
2020-02-27,38,2,13.89,16.67,19.05,0
2020-02-28,57,2,13.89,16.67,19.05,0
2020-02-29,100,2,34.72,28.39,32.44,0
2020-03-01,130,2,34.72,28.39,32.44,0
2020-03-02,191,3,43.98,33.59,38.39,0
2020-03-03,212,4,43.98,33.59,38.39,0
2020-03-04,285,4,43.98,33.59,38.39,0
2020-03-05,423,7,43.98,35.68,40.77,0
2020-03-06,613,9,43.98,35.68,40.77,0
2020-03-07,938,16,43.98,35.68,40.77,0
2020-03-08,1115,19,43.98,35.68,40.77,0
2020-03-09,1401,25,43.98,35.68,40.77,0
2020-03-10,1773,33,43.98,35.68,40.77,0
2020-03-11,2281,48,43.98,39.84,45.54,0
2020-03-12,2281,48,43.98,39.84,45.54,0
2020-03-13,3661,79,43.98,39.84,45.54,0
2020-03-14,4469,91,49.54,42.97,49.11,0
2020-03-15,4499,91,49.54,42.97,49.11,0
2020-03-16,6633,148,56.94,59.64,53.87,100
2020-03-17,7652,148,87.96,75,71.43,100
2020-03-18,9043,148,87.96,75,71.43,100
2020-03-19,10871,243,87.96,75,71.43,100
2020-03-20,12612,450,87.96,75,71.43,100
2020-03-21,14282,562,87.96,75,71.43,100
2020-03-22,16533,674,87.96,75,71.43,100
2020-03-23,19856,860,87.96,75,71.43,100
2020-03-24,22054,1100,87.96,75,71.43,100
2020-03-25,24967,1331,87.96,75,71.43,100
2020-03-26,28856,1695,87.96,75,71.43,100
2020-03-27,32609,1994,87.96,75,71.43,100
2020-03-28,37162,2311,87.96,75,71.43,100
2020-03-29,39761,2603,87.96,75,71.43,100
2020-03-30,44029,3020,87.96,75,71.43,100
2020-03-31,51579,3517,87.96,75,71.43,100
2020-04-01,56362,4767,87.96,75,71.43,100
2020-04-02,58404,5376,87.96,75,71.43,100
2020-04-03,63588,6496,87.96,75,71.43,100
2020-04-04,46483,7548,87.96,75,71.43,100
2020-04-05,47299,8066,87.96,75,71.43,100
2020-04-06,49934,8899,87.96,75,71.43,100
2020-04-07,46400,10315,87.96,75,71.43,100
2020-04-08,50242,10856,87.96,75,71.43,100
2020-04-09,54003,12196,87.96,75,71.43,100
2020-04-10,55538,13181,87.96,75,71.43,100
2020-04-11,56972,13816,87.96,75,71.43,100
2020-04-12,107712,14377,87.96,75,71.43,100
2020-04-13,110836,14950,87.96,75,71.43,100
2020-04-14,128272,15693,87.96,75,71.43,100
2020-04-15,131476,17129,87.96,75,71.43,100
2020-04-16,144035,17882,87.96,75,71.43,100
2020-04-17,145896,18642,87.96,75,71.43,100
2020-04-18,149683,19283,87.96,75,71.43,100
2020-04-19,150752,19668,87.96,75,71.43,100
2020-04-20,153197,20214,87.96,75,71.43,100
2020-04-21,155821,20736,87.96,75,71.43,100
2020-04-22,157603,21280,87.96,75,71.43,100
2020-04-23,155881,21796,87.96,75,71.43,100
2020-04-24,158653,22185,87.96,75,71.43,100
2020-04-25,160295,22554,87.96,75,71.43,100
2020-04-26,160907,22796,87.96,75,71.43,100
2020-04-27,164592,23233,87.96,75,71.43,100
2020-04-28,167650,23600,87.96,75,71.43,100
2020-04-29,166193,24026,87.96,75,71.43,100
2020-04-30,167326,24315,87.96,75,71.43,100
2020-05-01,167846,24532,87.96,75,71.43,100
2020-05-02,168637,24729,87.96,75,71.43,100
2020-05-03,168887,24862,87.96,75,71.43,100
2020-05-04,169405,25168,87.96,75,71.43,100
2020-05-05,170467,25498,87.96,75,71.43,100
2020-05-06,174596,25772,87.96,75,71.43,100
2020-05-07,175218,25950,87.96,75,71.43,100
2020-05-08,175743,26192,87.96,75,71.43,100
2020-05-09,176132,26271,87.96,75,71.43,100
2020-05-10,176338,26341,87.96,75,71.43,100
2020-05-11,176651,26604,76.85,72.4,68.45,100
2020-05-12,177330,26951,76.85,70.31,66.07,100
2020-05-13,177790,27034,76.85,70.31,66.07,100
2020-05-14,178353,27383,76.85,70.31,66.07,100
2020-05-15,178837,27485,76.85,70.31,66.07,100
2020-05-16,179140,27581,76.85,70.31,66.07,100
2020-05-17,179250,28064,76.85,70.31,66.07,100
2020-05-18,179650,28193,76.85,70.31,66.07,100
2020-05-19,180143,27976,76.85,70.31,66.07,100
2020-05-20,180499,28085,76.85,70.31,66.07,100
2020-05-21,180752,28167,76.85,70.31,66.07,100
2020-05-22,181444,28315,76.85,70.31,66.07,100
2020-05-23,181969,28401,76.85,70.31,66.07,100
2020-05-24,181410,28319,76.85,70.31,66.07,100
2020-05-25,181684,28408,76.85,70.31,66.07,100
2020-05-26,181880,28545,75,66.15,64.88,75
2020-05-27,182018,28546,75,66.15,64.88,75
2020-05-28,185300,28612,75,66.15,64.88,75
2020-05-29,185842,28663,75,66.15,64.88,75
2020-05-30,187608,28720,75,66.15,64.88,75
2020-05-31,187817,28751,75,66.15,64.88,75
2020-06-01,187986,28780,75,66.15,64.88,75
2020-06-02,187265,28886,72.22,64.58,63.1,75
2020-06-03,184015,28967,72.22,64.58,63.1,75
2020-06-04,188286,29011,72.22,64.58,63.1,75
2020-06-05,188808,29056,72.22,64.58,63.1,75
2020-06-06,189330,29087,72.22,64.58,63.1,75
2020-06-07,189621,29100,72.22,64.58,63.1,75
2020-06-08,189782,29154,72.22,64.58,63.1,75
2020-06-09,190266,29239,72.22,64.58,63.1,75
2020-06-10,190743,29260,72.22,64.58,63.1,75
2020-06-11,191040,29287,72.22,64.58,63.1,75
2020-06-12,191679,29315,72.22,64.58,63.1,75
2020-06-13,192043,29339,72.22,64.58,63.1,75
2020-06-14,192317,29347,72.22,64.58,63.1,75
2020-06-15,192369,29375,72.22,64.58,63.1,75
2020-06-16,192915,29487,72.22,64.58,63.1,75
2020-06-17,193256,29512,72.22,64.58,63.1,75
2020-06-18,193576,29540,72.22,64.58,63.1,75
2020-06-19,194121,29554,72.22,64.58,63.1,75
2020-06-20,194535,29570,72.22,64.58,63.1,75
2020-06-21,194599,29575,72.22,64.58,63.1,75
2020-06-22,194693,29597,51.85,53.12,50,75
2020-06-23,195256,29651,51.85,53.12,50,75
2020-06-24,195256,29662,51.85,53.12,50,75
2020-06-25,195256,29679,51.85,53.12,50,75
2020-06-26,196267,29704,51.85,53.12,50,75
2020-06-27,196521,29704,51.85,53.12,50,75
2020-06-28,196111,29704,51.85,53.12,50,75
2020-06-29,196390,29736,51.85,53.12,50,75
2020-06-30,196554,29763,51.85,53.12,50,75
2020-07-01,197238,29781,51.85,53.12,50,75
2020-07-02,197591,29794,51.85,53.12,50,75
2020-07-03,197994,29812,51.85,53.12,50,75
2020-07-04,197994,29812,51.85,53.12,50,75
2020-07-05,197994,29812,51.85,53.12,50,75
2020-07-06,198850,29838,51.85,53.12,50,75
2020-07-07,199170,29847,51.85,53.12,50,75
2020-07-08,199699,29877,51.85,53.12,50,75
2020-07-09,200027,29890,51.85,53.12,50,75
2020-07-10,200569,29914,51.85,53.12,50,75
2020-07-11,200569,29914,46.3,50,46.43,75
2020-07-12,200569,29914,46.3,50,46.43,75
2020-07-13,201755,29934,46.3,50,46.43,75
2020-07-14,201755,29934,46.3,50,46.43,75
2020-07-15,202383,30020,46.3,50,46.43,75
2020-07-16,202819,30036,46.3,50,46.43,75
2020-07-17,203516,30049,46.3,50,46.43,75
2020-07-18,203516,30049,46.3,50,46.43,75
2020-07-19,203516,30049,46.3,50,46.43,75
2020-07-20,205308,30071,46.3,51.56,48.21,75
2020-07-21,205773,30057,46.3,51.56,48.21,75
2020-07-22,206641,30063,46.3,51.56,48.21,75
2020-07-23,207650,30073,46.3,51.56,48.21,75
2020-07-24,208553,30082,46.3,51.56,48.21,75
2020-07-25,208553,30082,46.3,53.65,50.6,75
2020-07-26,208553,30082,46.3,53.65,50.6,75
2020-07-27,210821,30098,46.3,53.65,50.6,75
2020-07-28,211337,30110,46.3,53.65,50.6,75
2020-07-29,212676,30123,46.3,53.65,50.6,75
2020-07-30,213927,30139,46.3,53.65,50.6,75
2020-07-31,215135,30150,46.3,53.65,50.6,75
2020-08-01,215135,30150,46.3,53.65,50.6,75
2020-08-02,215135,30150,46.3,53.65,50.6,75
2020-08-03,218351,30179,46.3,54.43,51.49,75
2020-08-04,219253,30180,46.3,54.43,51.49,75
2020-08-05,220874,30188,46.3,54.43,51.49,75
2020-08-06,222398,30192,46.3,54.43,51.49,75
2020-08-07,224602,30204,46.3,54.43,51.49,75
2020-08-08,224602,30204,46.3,54.43,51.49,75
2020-08-09,224602,30204,46.3,54.43,51.49,75
2020-08-10,229203,30218,46.3,54.43,51.49,75
2020-08-11,230540,30231,46.3,54.43,51.49,75
2020-08-12,232966,30248,46.3,54.43,51.49,75
2020-08-13,235540,30264,46.3,54.43,51.49,75
2020-08-14,238240,30281,48.15,55.47,52.68,75
2020-08-15,241371,30282,48.15,55.47,52.68,75
2020-08-16,244335,30283,48.15,55.47,52.68,75
2020-08-17,244761,30302,48.15,55.47,52.68,75
2020-08-18,246821,30323,48.15,55.47,52.68,75
2020-08-19,250539,30340,48.15,55.47,52.68,75
2020-08-20,255214,30351,48.15,55.47,52.68,75
2020-08-21,259717,30374,48.15,55.47,52.68,75
2020-08-22,263129,30382,48.15,55.47,52.68,75
2020-08-23,267589,30382,48.15,55.47,52.68,75
2020-08-24,269452,30397,48.15,55.47,52.68,75
2020-08-25,272643,30416,48.15,55.47,52.68,75
2020-08-26,272643,30416,48.15,55.47,52.68,75
2020-08-27,283698,30448,48.15,55.47,52.68,75
2020-08-28,290929,30465,48.15,55.47,52.68,75
2020-08-29,296265,30471,48.15,55.47,52.68,75
2020-08-30,301554,30474,48.15,55.47,52.68,75
2020-08-31,304349,30501,48.15,55.47,52.68,75
2020-09-01,309247,30525,46.76,54.69,51.79,75
2020-09-02,316047,30547,46.76,54.69,51.79,75
2020-09-03,322935,30564,48.61,55.73,52.98,75
2020-09-04,331578,30542,48.61,55.73,52.98,75
2020-09-05,340013,30553,48.61,55.73,52.98,75
2020-09-06,346921,30555,48.61,55.73,52.98,75
2020-09-07,351017,30578,48.61,55.73,52.98,75
2020-09-08,357473,30616,48.61,55.73,52.98,75
2020-09-09,365025,30643,48.61,55.73,52.98,75
2020-09-10,374586,30661,48.61,55.73,52.98,75
2020-09-11,383854,30740,48.61,55.73,52.98,75
2020-09-12,394270,30757,48.61,55.73,52.98,75
2020-09-13,400533,30761,48.61,55.73,52.98,75
2020-09-14,406609,30795,48.61,55.73,52.98,75
2020-09-15,414196,30844,48.61,55.73,52.98,75
2020-09-16,423924,30889,48.61,55.73,52.98,75
2020-09-17,433871,30936,48.61,55.73,52.98,75
2020-09-18,446961,31090,48.61,55.73,52.98,75
2020-09-19,460328,31115,48.61,55.73,52.98,75
2020-09-20,470864,31126,48.61,55.73,52.98,75
2020-09-21,476162,31179,48.61,55.73,52.98,75
2020-09-22,485929,31256,46.76,54.69,51.79,75
2020-09-23,497914,31283,46.76,54.69,51.79,75
2020-09-24,513732,31333,46.76,54.69,51.79,75
2020-09-25,529501,31483,46.76,54.69,51.79,75
2020-09-26,543688,31522,49.54,56.25,53.57,75
2020-09-27,554304,31549,49.54,56.25,53.57,75
2020-09-28,558374,31630,49.54,56.25,53.57,75
2020-09-29,566196,31701,49.54,56.25,53.57,75
2020-09-30,578769,31761,49.54,56.25,53.57,75
2020-10-01,591783,31817,49.54,56.25,53.57,75
2020-10-02,603920,31952,49.54,56.25,53.57,75
2020-10-03,620330,31977,49.54,56.25,53.57,75
2020-10-04,632834,32009,49.54,56.25,53.57,75
2020-10-05,637918,32078,49.54,56.25,53.57,75
2020-10-06,648116,32143,49.54,56.25,53.57,75
2020-10-07,666849,32222,49.54,56.25,53.57,75
2020-10-08,684164,32295,49.54,56.25,53.57,75
2020-10-09,704478,32404,49.54,56.25,53.57,75
2020-10-10,731155,32439,43.98,50,50,50
2020-10-11,747092,32485,43.98,50,50,50
2020-10-12,755597,32580,43.98,50,50,50
2020-10-13,768380,32687,43.98,50,50,50
2020-10-14,790959,32791,43.98,50,50,50
2020-10-15,820685,32876,43.98,50,50,50
2020-10-16,845740,33054,43.98,50,50,50
2020-10-17,877840,33127,49.54,53.12,53.57,50
2020-10-18,907677,33212,49.54,53.12,53.57,50
2020-10-19,920916,33358,49.54,53.12,53.57,50
2020-10-20,941085,33620,49.54,53.12,53.57,50
2020-10-21,967717,33782,49.54,53.12,53.57,50
2020-10-22,1008483,33936,49.54,53.12,53.57,50
2020-10-23,1050468,34234,49.54,53.12,53.57,50
2020-10-24,1095708,34370,49.54,53.12,53.57,50
2020-10-25,1102262,34349,49.54,53.12,53.57,50
2020-10-26,1174279,34732,49.54,53.12,53.57,50
2020-10-27,1207430,35253,49.54,53.12,53.57,50
2020-10-28,1243855,35496,49.54,53.12,53.57,50
2020-10-29,1290446,35728,49.54,53.12,53.57,50
2020-10-30,1339640,36273,78.7,69.53,72.32,50
2020-10-31,1374691,36495,78.7,69.53,72.32,50
2020-11-01,1420870,36726,78.7,69.53,72.32,50
2020-11-02,1525184,37142,78.7,69.53,72.32,50
2020-11-03,1597139,38414,78.7,69.53,72.32,50
2020-11-04,1549838,38376,78.7,69.53,72.32,50
2020-11-05,1607147,38730,78.7,69.53,72.32,50
2020-11-06,1667604,39558,78.7,69.53,72.32,50
2020-11-07,1754202,39861,78.7,69.53,72.32,50
2020-11-08,1792764,40131,78.7,69.53,72.32,50
2020-11-09,1812919,40679,78.7,69.53,72.32,50
2020-11-10,1834515,41897,78.7,69.53,72.32,50
2020-11-11,1870380,42225,78.7,69.53,72.32,50
2020-11-12,1902644,42640,78.7,69.53,72.32,50
2020-11-13,1926314,43572,78.7,69.53,72.32,50
